frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle,acceleration
1196.0,19.966611018363942,0.0009644252137776796,1447:606,1379:523,1228:292:922:277:933:61:1238:76,0.686385248517217,0.18439487013686814:1.0896648345726907:-0.46222653303157657
1197.0,19.98330550918197,0.0009644252137776796,1414:599,1341:515,1228:292:922:277:933:61:1238:76,0.7154487783566664,0.24905701045371262:0.992671624097424:-0.4945576031899988
1198.0,20.0,0.0009644252137776796,1381:592,1306:507,1228:292:922:277:933:61:1238:76,0.722979353401491,0.18439487013686814:0.9603405539390019:-0.46222653303157657
1199.0,20.01669449081803,0.0009644252137776796,1347:586,1272:501,1228:292:922:277:933:61:1238:76,0.722979353401491,0.08740165966160145:0.992671624097424:-0.3005711822394654
1200.0,20.03338898163606,0.0009644252137776796,1310:581,1239:494,1228:292:922:277:933:61:1238:76,0.6844763787301544,0.022739519344756966:0.9603405539390019:-0.17124690160577646
1201.0,20.05008347245409,0.0009644252137776796,1272:577,1212:484,1228:292:922:277:933:61:1238:76,0.5729661428887062,-0.00959155081366527:0.9280094837805796:-0.10658476128893198
1202.0,20.06677796327212,0.0009644252137776796,1231:576,1183:476,1228:292:922:277:933:61:1238:76,0.4475199751571699,-0.00959155081366527:0.9280094837805796:-0.10658476128893198
1203.0,20.08347245409015,0.0009644252137776796,1196:573,1150:472,1228:292:922:277:933:61:1238:76,0.42737320514375743,-0.07425369113050974:0.8633473434637351:-0.00959155081366527
1204.0,20.10016694490818,0.0009644252137776796,1151:572,1117:469,1228:292:922:277:933:61:1238:76,0.3188351107618671,-0.07425369113050974:0.8310162733053129:-0.00959155081366527
1205.0,20.11686143572621,0.0009644252137776796,1105:574,1086:466,1228:292:922:277:933:61:1238:76,0.17414393703941786,-0.07425369113050974:0.8310162733053129:-0.00959155081366527
1206.0,20.13355592654424,0.0009644252137776796,1060:574,1055:466,1228:292:922:277:933:61:1238:76,0.046263262424356945,0.022739519344756966:0.9603405539390019:-0.13891583144735423
1207.0,20.150250417362273,0.0009644252137776796,1015:574,1026:466,1228:292:922:277:933:61:1238:76,-0.10150183100595321,0.08740165966160145:1.0573337644142686:-0.2035779717641987
1208.0,20.1669449081803,0.0009644252137776796,973:574,994:468,1227:292:922:277:933:61:1238:76,-0.1955806798098265,0.11973272982002367:1.0573337644142686:-0.26824011208104315
1209.0,20.18363939899833,0.0009644252137776796,930:575,963:470,1228:292:922:277:933:61:1238:76,-0.3045108832021125,0.18439487013686814:1.0250026942558463:-0.3329022523978876
1210.0,20.20033388981636,0.0009644252137776796,889:576,934:475,1227:292:922:277:933:61:1238:76,-0.4191426029666714,0.18439487013686814:0.9603405539390019:-0.42989546287315433
1211.0,20.217028380634392,0.0009644252137776796,848:578,903:481,1227:292:922:277:933:61:1238:76,-0.5158090854765222,0.18439487013686814:0.9280094837805796:-0.46222653303157657
